lr_er_combo,learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue
0.05_0.05,0.05,0.05,7,8,TRUE,0,0,0,26,71,0.366,0,0,0,0,0,0,0.05_0.05_7_8_True,10,-99999999,-1.237,0,0,50,-99999999,-15.572,0,0,100,-99999999,-29.521,0,0
0.05_0.05,0.05,0.05,7,8,FALSE,0,0,0,617,1885,0.327,16,71,0.225,0,0,0,0.05_0.05_7_8_False,10,-99999999,-3.688,-6.58,0,50,-99999999,-14.177,-31.122,0,100,-99999999,-44.63,-78.919,0
0.05_0.05,0.05,0.05,7,9,TRUE,0,0,0,31,78,0.397,0,0,0,0,0,0,0.05_0.05_7_9_True,10,-99999999,-2.536,0,0,50,-99999999,-22.134,0,0,100,-99999999,-40.224,0,0
0.05_0.05,0.05,0.05,7,9,FALSE,0,0,0,561,1875,0.299,9,52,0.173,0,0,0,0.05_0.05_7_9_False,10,-99999999,-2.263,-9.109,0,50,-99999999,-22.061,-32.978,0,100,-99999999,-33.835,-77.792,0
0.05_0.05,0.05,0.05,7,10,TRUE,0,0,0,100,270,0.37,0,0,0,0,0,0,0.05_0.05_7_10_True,10,-99999999,-4.807,0,0,50,-99999999,-21.374,0,0,100,-99999999,-27.142,0,0
0.05_0.05,0.05,0.05,7,10,FALSE,0,0,0,1953,6901,0.283,71,244,0.291,0,0,0,0.05_0.05_7_10_False,10,-99999999,-4.631,-6.973,0,50,-99999999,-22.817,-48.158,0,100,-99999999,-40.787,-117.006,0
0.05_0.05,0.05,0.05,8,1,TRUE,0,0,0,18,53,0.34,0,0,0,0,0,0,0.05_0.05_8_1_True,10,-99999999,-3.623,0,0,50,-99999999,-11.681,0,0,100,-99999999,-42.465,0,0
0.05_0.05,0.05,0.05,8,1,FALSE,0,0,0,534,1601,0.334,8,52,0.154,25,94,0.266,0.05_0.05_8_1_False,10,-99999999,-2.589,-7.506,-3.677,50,-99999999,-11.154,-41.123,-22.309,100,-99999999,-15.984,-97.074,-50.317
0.05_0.05,0.05,0.05,8,2,TRUE,0,0,0,37,69,0.536,0,0,0,0,0,0,0.05_0.05_8_2_True,10,-99999999,1.983,0,0,50,-99999999,-5.816,0,0,100,-99999999,-39.306,0,0
0.05_0.05,0.05,0.05,8,2,FALSE,0,0,0,970,2131,0.455,124,287,0.432,37,102,0.363,0.05_0.05_8_2_False,10,-99999999,-0.68,-9.629,-1.518,50,-99999999,-7.102,-26.188,-21.596,100,-99999999,1.007,-80.919,-31.326
0.05_0.05,0.05,0.05,8,3,TRUE,0,0,0,36,77,0.468,0,0,0,0,0,0,0.05_0.05_8_3_True,10,-99999999,-0.221,0,0,50,-99999999,-4.325,0,0,100,-99999999,-40.746,0,0
0.05_0.05,0.05,0.05,8,3,FALSE,0,0,0,1061,2287,0.464,88,201,0.438,20,68,0.294,0.05_0.05_8_3_False,10,-99999999,-1.197,-5.828,-5.272,50,-99999999,-3.094,-22.213,-14.966,100,-99999999,11.324,-44.878,-16.369
0.05_0.05,0.05,0.05,8,4,TRUE,0,0,0,40,83,0.482,0,0,0,0,0,0,0.05_0.05_8_4_True,10,-99999999,-3.563,0,0,50,-99999999,-7.515,0,0,100,-99999999,2.619,0,0
0.05_0.05,0.05,0.05,8,4,FALSE,0,0,0,1109,2281,0.486,102,229,0.445,26,78,0.333,0.05_0.05_8_4_False,10,-99999999,-0.587,-3.723,-2.898,50,-99999999,7.748,-20.534,-24.395,100,-99999999,-16.035,-39.566,-30.154
0.05_0.05,0.05,0.05,8,5,TRUE,0,0,0,47,76,0.618,0,0,0,0,0,0,0.05_0.05_8_5_True,10,-99999999,0.538,0,0,50,-99999999,-7.136,0,0,100,-99999999,-11.906,0,0
0.05_0.05,0.05,0.05,8,5,FALSE,0,0,0,1090,2187,0.498,123,254,0.484,46,116,0.397,0.05_0.05_8_5_False,10,-99999999,-0.497,-4.115,-3.607,50,-99999999,5.955,-17.097,-8.551,100,-99999999,30.995,-25.64,-32.99
0.05_0.05,0.05,0.05,8,6,TRUE,0,0,0,40,76,0.526,0,0,0,0,0,0,0.05_0.05_8_6_True,10,-99999999,-1.686,0,0,50,-99999999,-2.665,0,0,100,-99999999,-1.275,0,0
0.05_0.05,0.05,0.05,8,6,FALSE,0,0,0,1085,2168,0.5,98,205,0.478,58,136,0.426,0.05_0.05_8_6_False,10,-99999999,2.704,-3.507,-2.1,50,-99999999,-5.064,-18.166,-13.666,100,-99999999,-21.991,-42.027,-40.507
0.05_0.05,0.05,0.05,8,7,TRUE,0,0,0,38,79,0.481,0,0,0,0,0,0,0.05_0.05_8_7_True,10,-99999999,-2.68,0,0,50,-99999999,-27.341,0,0,100,-99999999,-49.83,0,0
0.05_0.05,0.05,0.05,8,7,FALSE,0,0,0,1165,2449,0.476,22,69,0.319,24,78,0.308,0.05_0.05_8_7_False,10,-99999999,0.219,-4.866,-1.243,50,-99999999,-11.831,-17.997,-21.581,100,-99999999,9.408,-37.344,-29.081
0.05_0.05,0.05,0.05,8,8,TRUE,0,0,0,32,76,0.421,0,0,0,0,0,0,0.05_0.05_8_8_True,10,-99999999,-4.928,0,0,50,-99999999,-17.222,0,0,100,-99999999,-35.793,0,0
0.05_0.05,0.05,0.05,8,8,FALSE,0,0,0,893,2402,0.372,15,62,0.242,34,110,0.309,0.05_0.05_8_8_False,10,-99999999,-0.855,-5.319,-3.134,50,-99999999,1.993,-26.221,-26.639,100,-99999999,0.189,-31.729,-37.124
0.05_0.05,0.05,0.05,8,9,TRUE,0,0,0,27,70,0.386,0,0,0,0,0,0,0.05_0.05_8_9_True,10,-99999999,-4.368,0,0,50,-99999999,-28.486,0,0,100,-99999999,-41.591,0,0
0.05_0.05,0.05,0.05,8,9,FALSE,0,0,0,766,2280,0.336,50,153,0.327,62,192,0.323,0.05_0.05_8_9_False,10,-99999999,-2.777,-6.994,-5.613,50,-99999999,-2.055,-28.217,-28.818,100,-99999999,-25.651,-71.053,-47.763
0.05_0.05,0.05,0.05,8,10,TRUE,0,0,0,118,314,0.376,0,0,0,0,0,0,0.05_0.05_8_10_True,10,-99999999,-4.363,0,0,50,-99999999,-19.719,0,0,100,-99999999,-52.684,0,0
0.05_0.05,0.05,0.05,8,10,FALSE,0,0,0,2933,9056,0.324,41,167,0.246,38,160,0.238,0.05_0.05_8_10_False,10,-99999999,-4.352,-10.172,-6.415,50,-99999999,-14.911,-47.788,-36.372,100,-99999999,-36.754,-71.996,-69.163
0.05_0.05,0.05,0.05,9,1,TRUE,0,0,0,20,47,0.426,0,0,0,0,0,0,0.05_0.05_9_1_True,10,-99999999,-5.491,0,0,50,-99999999,-25.617,0,0,100,-99999999,-27.694,0,0
0.05_0.05,0.05,0.05,9,1,FALSE,0,0,0,792,2082,0.38,36,116,0.31,0,0,0,0.05_0.05_9_1_False,10,-99999999,0.337,-5.433,0,50,-99999999,-7.905,-22.175,0,100,-99999999,-32.437,-71.02,0
0.05_0.05,0.05,0.05,9,2,TRUE,0,0,0,42,98,0.429,0,0,0,0,0,0,0.05_0.05_9_2_True,10,-99999999,-2.154,0,0,50,-99999999,-16.729,0,0,100,-99999999,-19.669,0,0
0.05_0.05,0.05,0.05,9,2,FALSE,0,0,0,1263,2612,0.484,230,458,0.502,0,0,0,0.05_0.05_9_2_False,10,-99999999,0.007,-5.126,0,50,-99999999,-0.115,-13.202,0,100,-99999999,-12.099,-28.292,0
0.05_0.05,0.05,0.05,9,3,TRUE,0,0,0,48,88,0.545,0,0,0,0,0,0,0.05_0.05_9_3_True,10,-99999999,-1.581,0,0,50,-99999999,-4.628,0,0,100,-99999999,-30.672,0,0
0.05_0.05,0.05,0.05,9,3,FALSE,0,0,0,1525,3041,0.501,42,107,0.393,0,0,0,0.05_0.05_9_3_False,10,-99999999,2.841,-6.82,0,50,-99999999,3.232,-16.88,0,100,-99999999,13.384,-28.906,0
0.05_0.05,0.05,0.05,9,4,TRUE,0,0,0,39,70,0.557,0,0,0,0,0,0,0.05_0.05_9_4_True,10,-99999999,-2.874,0,0,50,-99999999,-8.401,0,0,100,-99999999,-8.905,0,0
0.05_0.05,0.05,0.05,9,4,FALSE,0,0,0,1201,2383,0.504,435,794,0.548,0,0,0,0.05_0.05_9_4_False,10,-99999999,1.95,-3.049,0,50,-99999999,7.007,-30.28,0,100,-99999999,29.206,-42.104,0
0.05_0.05,0.05,0.05,9,5,TRUE,0,0,0,46,94,0.489,0,0,0,0,0,0,0.05_0.05_9_5_True,10,-99999999,-0.735,0,0,50,-99999999,-3.064,0,0,100,-99999999,-24.327,0,0
0.05_0.05,0.05,0.05,9,5,FALSE,0,0,0,1275,2381,0.535,479,859,0.558,0,0,0,0.05_0.05_9_5_False,10,-99999999,1.808,-0.096,0,50,-99999999,10.346,-10.548,0,100,-99999999,29.641,-27.99,0
0.05_0.05,0.05,0.05,9,6,TRUE,0,0,0,44,76,0.579,0,0,0,0,0,0,0.05_0.05_9_6_True,10,-99999999,-1.15,0,0,50,-99999999,-25.342,0,0,100,-99999999,5.598,0,0
0.05_0.05,0.05,0.05,9,6,FALSE,0,0,0,1571,2895,0.543,149,294,0.507,0,0,0,0.05_0.05_9_6_False,10,-99999999,0.246,-2.05,0,50,-99999999,7.824,-9.575,0,100,-99999999,-10.918,-30.093,0
0.05_0.05,0.05,0.05,9,7,TRUE,0,0,0,53,95,0.558,0,0,0,0,0,0,0.05_0.05_9_7_True,10,-99999999,-6.057,0,0,50,-99999999,-19.039,0,0,100,-99999999,-44.095,0,0
0.05_0.05,0.05,0.05,9,7,FALSE,0,0,0,1444,2753,0.525,193,397,0.486,0,0,0,0.05_0.05_9_7_False,10,-99999999,1.222,-3.835,0,50,-99999999,9.299,-16.078,0,100,-99999999,5.603,-48.543,0
0.05_0.05,0.05,0.05,9,8,TRUE,0,0,0,41,78,0.526,0,0,0,0,0,0,0.05_0.05_9_8_True,10,-99999999,-2.838,0,0,50,-99999999,-19.15,0,0,100,-99999999,-32.356,0,0
0.05_0.05,0.05,0.05,9,8,FALSE,0,0,0,1296,2744,0.472,181,380,0.476,0,0,0,0.05_0.05_9_8_False,10,-99999999,1.121,-4.095,0,50,-99999999,1.928,-16.792,0,100,-99999999,-1.198,-42.679,0
0.05_0.05,0.05,0.05,9,9,TRUE,0,0,0,23,71,0.324,0,0,0,0,0,0,0.05_0.05_9_9_True,10,-99999999,-4.582,0,0,50,-99999999,-13.577,0,0,100,-99999999,-38.423,0,0
0.05_0.05,0.05,0.05,9,9,FALSE,0,0,0,1203,3058,0.393,20,81,0.247,0,0,0,0.05_0.05_9_9_False,10,-99999999,-1.656,-4.829,0,50,-99999999,-3.381,-29.142,0,100,-99999999,-7.875,-71.429,0
0.05_0.05,0.05,0.05,9,10,TRUE,0,0,0,120,289,0.415,0,0,0,0,0,0,0.05_0.05_9_10_True,10,-99999999,-6.876,0,0,50,-99999999,-13.978,0,0,100,-99999999,-65.606,0,0
0.05_0.05,0.05,0.05,9,10,FALSE,0,0,0,4127,11354,0.363,87,281,0.31,0,0,0,0.05_0.05_9_10_False,10,-99999999,-1.297,-7.174,0,50,-99999999,-25.31,-42.344,0,100,-99999999,-16.506,-82.611,0
0.05_0.05,0.05,0.05,10,1,TRUE,0,0,0,25,46,0.543,0,0,0,0,0,0,0.05_0.05_10_1_True,10,-99999999,-3.98,0,0,50,-99999999,-18.408,0,0,100,-99999999,-28.399,0,0
0.05_0.05,0.05,0.05,10,1,FALSE,0,0,0,1085,2301,0.472,180,395,0.456,11,44,0.25,0.05_0.05_10_1_False,10,-99999999,1.451,-1.11,-3.541,50,-99999999,-7.467,-16.918,-13.97,100,-99999999,-4.329,-29.408,-18.525
0.05_0.05,0.05,0.05,10,2,TRUE,0,0,0,57,94,0.606,0,0,0,0,0,0,0.05_0.05_10_2_True,10,-99999999,-2.691,0,0,50,-99999999,-9.134,0,0,100,-99999999,-34.466,0,0
0.05_0.05,0.05,0.05,10,2,FALSE,0,0,0,1766,3298,0.535,197,371,0.531,11,44,0.25,0.05_0.05_10_2_False,10,-99999999,0.417,-5.258,-3.344,50,-99999999,10.403,-20.251,-10.48,100,-99999999,17.183,-19.587,-30.452
0.05_0.05,0.05,0.05,10,3,TRUE,0,0,0,54,93,0.581,0,0,0,0,0,0,0.05_0.05_10_3_True,10,-99999999,-1.151,0,0,50,-99999999,-15.121,0,0,100,-99999999,-13.263,0,0
0.05_0.05,0.05,0.05,10,3,FALSE,0,0,0,1728,3137,0.551,368,645,0.571,26,64,0.406,0.05_0.05_10_3_False,10,-99999999,2.353,-3.403,-1.015,50,-99999999,-2.997,-17.336,-6.352,100,-99999999,-10.874,67.107,-20.732
0.05_0.05,0.05,0.05,10,4,TRUE,0,0,0,50,88,0.568,0,0,0,0,0,0,0.05_0.05_10_4_True,10,-99999999,-2.212,0,0,50,-99999999,-9.412,0,0,100,-99999999,-21.341,0,0
0.05_0.05,0.05,0.05,10,4,FALSE,0,0,0,1446,2546,0.568,729,1256,0.58,0,16,0,0.05_0.05_10_4_False,10,-99999999,-0.808,6.17,-2.353,50,-99999999,2.837,-10.922,-14.262,100,-99999999,21.837,4.463,-19.5
0.05_0.05,0.05,0.05,10,5,TRUE,0,0,0,50,85,0.588,0,0,0,0,0,0,0.05_0.05_10_5_True,10,-99999999,-0.972,0,0,50,-99999999,-6.342,0,0,100,-99999999,-16.893,0,0
0.05_0.05,0.05,0.05,10,5,FALSE,0,0,0,1626,2824,0.576,571,928,0.615,45,90,0.5,0.05_0.05_10_5_False,10,-99999999,1.078,9.084,-0.515,50,-99999999,20.905,-17.662,-9.75,100,-99999999,20.738,-3.113,-2.306
0.05_0.05,0.05,0.05,10,6,TRUE,0,0,0,46,77,0.597,0,0,0,0,0,0,0.05_0.05_10_6_True,10,-99999999,-1.601,0,0,50,-99999999,-25.969,0,0,100,-99999999,-13.81,0,0
0.05_0.05,0.05,0.05,10,6,FALSE,0,0,0,871,1456,0.598,1450,2294,0.632,18,36,0.5,0.05_0.05_10_6_False,10,-99999999,4.556,2.188,-1.136,50,-99999999,1.746,27.554,5,100,-99999999,26.783,-20.858,-1.346
0.05_0.05,0.05,0.05,10,7,TRUE,0,0,0,53,102,0.52,0,0,0,0,0,0,0.05_0.05_10_7_True,10,-99999999,-5.23,0,0,50,-99999999,-24.487,0,0,100,-99999999,-57.626,0,0
0.05_0.05,0.05,0.05,10,7,FALSE,0,0,0,1640,2795,0.587,593,1060,0.559,25,50,0.5,0.05_0.05_10_7_False,10,-99999999,3.167,-1.352,0.692,50,-99999999,-2.532,51.964,-2.494,100,-99999999,16.071,-27.851,-8.074
0.05_0.05,0.05,0.05,10,8,TRUE,0,0,0,60,96,0.625,0,0,0,0,0,0,0.05_0.05_10_8_True,10,-99999999,-4.796,0,0,50,-99999999,-29.504,0,0,100,-99999999,-6.903,0,0
0.05_0.05,0.05,0.05,10,8,FALSE,0,0,0,1802,3409,0.529,170,330,0.515,27,78,0.346,0.05_0.05_10_8_False,10,-99999999,1.146,-4.444,-1.574,50,-99999999,4.987,-11.236,-21.726,100,-99999999,29.722,-13.528,-19.851
0.05_0.05,0.05,0.05,10,9,TRUE,0,0,0,47,87,0.54,0,0,0,0,0,0,0.05_0.05_10_9_True,10,-99999999,-2.844,0,0,50,-99999999,-14.62,0,0,100,-99999999,-40.096,0,0
0.05_0.05,0.05,0.05,10,9,FALSE,0,0,0,1664,3319,0.501,201,403,0.499,3,26,0.115,0.05_0.05_10_9_False,10,-99999999,-2.59,-4.364,-2.853,50,-99999999,14.94,-24.941,-10.667,100,-99999999,12.096,-24.347,-37.099
0.05_0.05,0.05,0.05,10,10,TRUE,0,0,0,136,302,0.45,0,0,0,0,0,0,0.05_0.05_10_10_True,10,-99999999,-6.043,0,0,50,-99999999,-27.237,0,0,100,-99999999,-49.167,0,0
0.05_0.05,0.05,0.05,10,10,FALSE,0,0,0,5500,13030,0.422,365,863,0.423,22,84,0.262,0.05_0.05_10_10_False,10,-99999999,0.341,-3.046,-5.75,50,-99999999,-3.819,-35.203,-22.359,100,-99999999,-6.261,-46.903,-24.737
0.05_0.05,0.05,0.05,11,1,TRUE,0,0,0,103,177,0.582,0,0,0,0,0,0,0.05_0.05_11_1_True,10,-99999999,-7.232,0,0,50,-99999999,-32.609,0,0,100,-99999999,-54.937,0,0
0.05_0.05,0.05,0.05,11,1,FALSE,0,0,0,1513,2939,0.515,115,237,0.485,0,0,0,0.05_0.05_11_1_False,10,-99999999,0.985,-2.324,0,50,-99999999,14.916,-18.907,0,100,-99999999,4.528,-33.594,0
0.05_0.05,0.05,0.05,11,2,TRUE,0,0,0,148,250,0.592,0,0,0,0,0,0,0.05_0.05_11_2_True,10,-99999999,-1.519,0,0,50,-99999999,4.534,0,0,100,-99999999,-54.325,0,0
0.05_0.05,0.05,0.05,11,2,FALSE,0,0,0,1717,2908,0.59,964,1665,0.579,0,0,0,0.05_0.05_11_2_False,10,-99999999,1.96,-1.705,0,50,-99999999,3.567,1.141,0,100,-99999999,41.706,-48.673,0
0.05_0.05,0.05,0.05,11,3,TRUE,0,0,0,176,302,0.583,0,0,0,0,0,0,0.05_0.05_11_3_True,10,-99999999,-3.621,0,0,50,-99999999,6.384,0,0,100,-99999999,-17.582,0,0
0.05_0.05,0.05,0.05,11,3,FALSE,0,0,0,1936,3349,0.578,675,1151,0.586,0,0,0,0.05_0.05_11_3_False,10,-99999999,4.242,-1.674,0,50,-99999999,6.321,-19.224,0,100,-99999999,15.462,-16.705,0
0.05_0.05,0.05,0.05,11,4,TRUE,0,0,0,155,246,0.63,0,0,0,0,0,0,0.05_0.05_11_4_True,10,-99999999,-2.319,0,0,50,-99999999,-8.115,0,0,100,-99999999,-18.072,0,0
0.05_0.05,0.05,0.05,11,4,FALSE,0,0,0,1926,3179,0.606,760,1286,0.591,0,0,0,0.05_0.05_11_4_False,10,-99999999,4.865,-0.881,0,50,-99999999,17.919,5.263,0,100,-99999999,13.439,1.067,0
0.05_0.05,0.05,0.05,11,5,TRUE,0,0,0,203,305,0.666,0,0,0,0,0,0,0.05_0.05_11_5_True,10,-99999999,-0.392,0,0,50,-99999999,7.91,0,0,100,-99999999,-45.166,0,0
0.05_0.05,0.05,0.05,11,5,FALSE,0,0,0,1709,2774,0.616,1012,1642,0.616,0,0,0,0.05_0.05_11_5_False,10,-99999999,0.441,7.292,0,50,-99999999,18.525,12.377,0,100,-99999999,-3.022,39.401,0
0.05_0.05,0.05,0.05,11,6,TRUE,0,0,0,191,292,0.654,0,0,0,0,0,0,0.05_0.05_11_6_True,10,-99999999,-1.047,0,0,50,-99999999,-29.937,0,0,100,-99999999,7.374,0,0
0.05_0.05,0.05,0.05,11,6,FALSE,0,0,0,1869,3004,0.622,989,1540,0.642,0,0,0,0.05_0.05_11_6_False,10,-99999999,2.876,7.005,0,50,-99999999,21.413,-6.904,0,100,-99999999,21.976,0.477,0
0.05_0.05,0.05,0.05,11,7,TRUE,0,0,0,174,297,0.586,0,0,0,0,0,0,0.05_0.05_11_7_True,10,-99999999,-4.488,0,0,50,-99999999,-21.452,0,0,100,-99999999,-77.086,0,0
0.05_0.05,0.05,0.05,11,7,FALSE,0,0,0,2367,3963,0.597,295,536,0.55,0,0,0,0.05_0.05_11_7_False,10,-99999999,0.558,-3.649,0,50,-99999999,13.251,-0.944,0,100,-99999999,38.455,-11.956,0
0.05_0.05,0.05,0.05,11,8,TRUE,0,0,0,160,283,0.565,0,0,0,0,0,0,0.05_0.05_11_8_True,10,-99999999,-5.575,0,0,50,-99999999,-24.882,0,0,100,-99999999,-63.327,0,0
0.05_0.05,0.05,0.05,11,8,FALSE,0,0,0,2090,3720,0.562,404,729,0.554,0,0,0,0.05_0.05_11_8_False,10,-99999999,4.136,-1.803,0,50,-99999999,8.372,-6.093,0,100,-99999999,38.522,-34.83,0
0.05_0.05,0.05,0.05,11,9,TRUE,0,0,0,165,317,0.521,0,0,0,0,0,0,0.05_0.05_11_9_True,10,-99999999,-3.818,0,0,50,-99999999,-38.47,0,0,100,-99999999,-69.491,0,0
0.05_0.05,0.05,0.05,11,9,FALSE,0,0,0,2130,4021,0.53,268,486,0.551,0,0,0,0.05_0.05_11_9_False,10,-99999999,-1.097,-1.665,0,50,-99999999,14.865,-14.535,0,100,-99999999,15.238,-24.905,0
0.05_0.05,0.05,0.05,11,10,TRUE,0,0,0,580,1124,0.516,0,0,0,0,0,0,0.05_0.05_11_10_True,10,-99999999,-5.038,0,0,50,-99999999,-34.76,0,0,100,-99999999,-82.155,0,0
0.05_0.05,0.05,0.05,11,10,FALSE,0,0,0,7716,14835,0.52,921,1787,0.515,0,0,0,0.05_0.05_11_10_False,10,-99999999,2.077,-2.749,0,50,-99999999,-2.134,-14.958,0,100,-99999999,0.198,0.961,0
0.05_0.05,0.05,0.05,12,1,TRUE,10,33,0.303,11,21,0.524,0,0,0,0,0,0,0.05_0.05_12_1_True,10,-0.266,-0.998,0,0,50,-12.314,-13.245,0,0,100,-26.308,-27.991,0,0
0.05_0.05,0.05,0.05,12,1,FALSE,83,477,0.174,1412,5393,0.262,71,230,0.309,48,184,0.261,0.05_0.05_12_1_False,10,-8.694,-5.515,-7.868,-7.173,50,-45.384,-18.37,-48.475,-31.173,100,-73.892,-39.144,-77.181,-66.614
0.05_0.05,0.05,0.05,12,2,TRUE,19,49,0.388,17,37,0.459,0,0,0,0,0,0,0.05_0.05_12_2_True,10,0.064,-1.729,0,0,50,-13.438,-13.975,0,0,100,-12.979,-16.205,0,0
0.05_0.05,0.05,0.05,12,2,FALSE,1060,3079,0.344,1672,4990,0.335,55,178,0.309,95,254,0.374,0.05_0.05_12_2_False,10,-6.294,-5.695,-8.055,-7.202,50,-32.661,-20.301,-45.205,-28.682,100,-52.7,-13.255,-60.165,-64.817
0.05_0.05,0.05,0.05,12,3,TRUE,20,59,0.339,24,58,0.414,0,0,0,0,0,0,0.05_0.05_12_3_True,10,-3.142,-3.591,0,0,50,0.996,-13.517,0,0,100,-27.31,-11.95,0,0
0.05_0.05,0.05,0.05,12,3,FALSE,2093,5675,0.369,850,2356,0.361,128,338,0.379,144,352,0.409,0.05_0.05_12_3_False,10,-5.44,-1.184,-5.906,-3.106,50,-30.055,-25.335,-40.003,-29.256,100,-2.429,-73.081,-59.766,-51.446
0.05_0.05,0.05,0.05,12,4,TRUE,13,37,0.351,23,47,0.489,0,0,0,0,0,0,0.05_0.05_12_4_True,10,-0.806,-1.513,0,0,50,-9.308,-0.718,0,0,100,-13.85,-24.996,0,0
0.05_0.05,0.05,0.05,12,4,FALSE,1531,3919,0.391,1495,4215,0.355,123,310,0.397,180,402,0.448,0.05_0.05_12_4_False,10,-6.977,-2.738,-5.149,-2.677,50,-33.804,-7.865,-34.223,-0.876,100,-64.364,-32.724,-79.149,3.783
0.05_0.05,0.05,0.05,12,5,TRUE,19,47,0.404,34,66,0.515,0,0,0,0,0,0,0.05_0.05_12_5_True,10,0.853,-1.876,0,0,50,-9.785,1.503,0,0,100,-21.141,-17.429,0,0
0.05_0.05,0.05,0.05,12,5,FALSE,2271,5426,0.419,979,2767,0.354,71,196,0.362,147,330,0.445,0.05_0.05_12_5_False,10,-0.365,-5.495,-7.939,-5.229,50,-12.002,-31.38,-32.164,-7.772,100,-58.032,-11.049,-55.128,-38.567
0.05_0.05,0.05,0.05,12,6,TRUE,15,44,0.341,31,53,0.585,0,0,0,0,0,0,0.05_0.05_12_6_True,10,-0.975,0.745,0,0,50,-19.869,-18.566,0,0,100,2.788,-9.873,0,0
0.05_0.05,0.05,0.05,12,6,FALSE,1822,4263,0.427,1337,3483,0.384,137,326,0.42,153,340,0.45,0.05_0.05_12_6_False,10,-4.649,0.505,-4.88,-5.047,50,-5.088,-20.837,-26.443,-19.826,100,-55.168,-11.487,-65.396,-22.967
0.05_0.05,0.05,0.05,12,7,TRUE,18,64,0.281,28,55,0.509,0,0,0,0,0,0,0.05_0.05_12_7_True,10,-3.378,-3.815,0,0,50,-11.451,-17.831,0,0,100,-30.657,-29.168,0,0
0.05_0.05,0.05,0.05,12,7,FALSE,226,868,0.26,2572,7277,0.353,93,264,0.352,97,258,0.376,0.05_0.05_12_7_False,10,-6.283,-2.907,-6.25,-0.083,50,-36.547,-13.322,-55.467,-28.648,100,-71.48,-2.554,-60.846,-37.371
0.05_0.05,0.05,0.05,12,8,TRUE,3,30,0.1,30,68,0.441,0,0,0,0,0,0,0.05_0.05_12_8_True,10,-3.247,-3.471,0,0,50,-13.245,-14.461,0,0,100,-40.126,-28.278,0,0
0.05_0.05,0.05,0.05,12,8,FALSE,161,670,0.24,2515,7814,0.322,63,194,0.325,78,232,0.336,0.05_0.05_12_8_False,10,-6.55,-4.542,-6.795,-5.835,50,-38.964,-22.982,-39.038,-36.275,100,-58.621,-23.485,-102.453,-49.282
0.05_0.05,0.05,0.05,12,9,TRUE,6,40,0.15,29,55,0.527,0,0,0,0,0,0,0.05_0.05_12_9_True,10,-3.805,-3.219,0,0,50,-14.812,-15.848,0,0,100,-39.528,-42.496,0,0
0.05_0.05,0.05,0.05,12,9,FALSE,525,2215,0.237,1744,6068,0.287,82,270,0.304,45,180,0.25,0.05_0.05_12_9_False,10,-7.006,-8.309,-10.819,-7.599,50,-39.824,-9.104,-40.748,-28.844,100,-78.192,-31.678,-71.408,-80.093
0.05_0.05,0.05,0.05,12,10,TRUE,37,157,0.236,68,216,0.315,0,0,0,0,0,0,0.05_0.05_12_10_True,10,-5.943,-5.587,0,0,50,-35.277,-34.685,0,0,100,-64.567,-61.926,0,0
0.05_0.05,0.05,0.05,12,10,FALSE,915,3994,0.229,7515,28098,0.267,81,331,0.245,59,224,0.263,0.05_0.05_12_10_False,10,-8.727,-2.739,-10.266,-8.014,50,-19.679,-42.753,-48.576,-44.611,100,-83.016,-51.109,-110.9,-79.273
0.05_0.05,0.05,0.05,13,1,TRUE,13,69,0.188,197,543,0.363,6,30,0.2,0,0,0,0.05_0.05_13_1_True,10,-3.561,-1.097,-3.751,0,50,-23.419,-3.692,-26.366,0,100,-46.931,-10.994,-49.244,0
0.05_0.05,0.05,0.05,13,1,FALSE,60,370,0.162,1405,5748,0.244,31,130,0.238,0,0,0,0.05_0.05_13_1_False,10,-7.917,-4.793,-7.967,0,50,-37.078,-14.308,-49.334,0,100,-86.926,-22.165,-116.724,0
0.05_0.05,0.05,0.05,13,2,TRUE,125,299,0.418,259,540,0.48,10,34,0.294,0,0,0,0.05_0.05_13_2_True,10,-3.419,2.519,-3.298,0,50,-21.766,-4.537,-21.128,0,100,-26.708,4.789,-37.099,0
0.05_0.05,0.05,0.05,13,2,FALSE,1564,4522,0.346,1204,3865,0.312,46,155,0.297,0,0,0,0.05_0.05_13_2_False,10,-0.223,-7.551,-7.496,0,50,-35.99,8.518,-44.766,0,100,-53.269,-62.013,-72.031,0
0.05_0.05,0.05,0.05,13,3,TRUE,47,130,0.362,414,817,0.507,28,72,0.389,0,0,0,0.05_0.05_13_3_True,10,-3.721,0.378,-4.9,0,50,-14.33,-1.05,-20.248,0,100,-20.212,-3.749,-25.992,0
